system,task,model,precision,input_tokens,output_tokens,batch,concurrency,requests,runs,data_source,p50_ms,p95_ms,p99_ms,p99_9_ms,max_ms,alpha,beta,predicted_ms,read_bw_gbps,write_bw_gbps,queue_ms,throughput_tps,prefetch_hits,prefetch_misses,bytes_read,bytes_written,node_energy_j,gpu_energy_j,tokens,mae_ms,rmse_ms,prefetch_hit_rate,energy_per_request_j,edp_j_ms,energy_per_token_j
ramses,scoring,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,75.07525,84.452515,89.663657,90.0964157,90.1445,0.6004,0.5266,75.35065399999999,6.662,3.049,1.278,13.33394484,9500,900,22966965100,2300978400,3492.3386,2212.6373,100,0.678236000000001,0.7952687860088574,0.9134615384615384,34.923386,2621.8819347965,34.923386
ramses,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,293.3506,330.465575,340.773755,341.3310755,341.393,0.6076,0.5485,292.78374399999996,5.689,3.346,1.644,3.43284941,9500,900,51435759800,5756495700,13130.1024,8418.0785,100,2.5376140000000005,2.969237295367279,0.9134615384615384,131.30102399999998,38517.234171014396,131.30102399999998
ramses,ttft,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,295.3773,346.07426499999997,363.679386,367.82128860000006,368.2815,0.6572,0.5821,296.912693,5.759,3.034,1.406,3.39847785,10100,300,68379439400,7338510300,14154.884,9280.6331,100,2.553838000000001,2.96110031110059,0.9711538461538461,141.54884,41810.314177332,141.54884
ramses,ttft,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,562.9976,624.88474,671.3743780000001,686.5194178000002,688.2022,0.7378,0.6629,564.23333,6.052,3.02,1.381,1.78219406,10000,400,160160949700,14612559300,27821.4996,18796.0436,100,5.095528999999994,5.853839350315311,0.9615384615384616,278.214996,156634.37503200962,278.214996
ramses,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,913.637,1025.4672850000002,1062.4694089999998,1065.1966709,1065.4997,1.1198,0.9948,910.120342,6.468,3.228,1.214,1.10592275,9500,900,381003589500,38015015900,47745.7664,32151.7337,100,8.188548000000004,9.303070771524858,0.9134615384615384,477.457664,436222.987763968,477.457664
ramses,ttft,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,160.0408,183.07086999999999,187.32091900000003,195.0475819000001,195.9061,0.5875,0.5234,161.16692999999998,6.186,3.33,1.649,6.25252724,10100,300,22284598100,2324213500,7542.7221,4566.0648,100,1.5034410000000002,1.741108896680504,0.9711538461538461,75.427221,12071.4327906168,75.427221
ramses_policy_off,continuation,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,13.1481,14.682405000000001,15.543855,15.664585500000003,15.678,0.6473,0.5671,13.173293999999997,5.803,3.24,2.569,76.31090359,8800,1500,59323609600,6085081200,611.342,389.9226,100,0.12516700000000008,0.14245874946804785,0.8543689320388349,6.11342,80.379857502,6.11342
ramses_policy_off,continuation,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,13.16915,15.262984999999999,15.729640999999999,15.7332941,15.7337,0.6739,0.5843,13.337753000000003,5.606,3.229,2.197,75.49760217,9000,1300,77610676700,7893817100,651.3257,424.9185,100,0.11671800000000003,0.1349539647435376,0.8737864077669902,6.513256999999999,85.77405842155,6.513256999999999
ramses_policy_off,continuation,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,27.181649999999998,32.132755,34.093007,34.2005507,34.2125,0.7899,0.7035,27.634152999999998,6.053,2.957,1.97,36.49969301,8800,1500,175022302200,16509010500,1353.9215,935.4138,100,0.2584949999999998,0.2993480180325233,0.8543689320388349,13.539214999999999,368.01820340474995,13.539214999999999
ramses_policy_off,continuation,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,33.066100000000006,37.673645,39.98955200000002,42.640455200000034,42.935,1.1155,1.0467,33.36984,5.469,3.314,2.352,30.18732614,9500,800,413969701900,43897879700,1793.8999000000001,1248.845,100,0.2837970000000002,0.336372716045758,0.9223300970873787,17.938999000000003,593.1727348339002,17.938999000000003
ramses_policy_off,continuation,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,5.04635,5.915665,6.212872000000001,6.2460172,6.2497,0.604,0.5484,5.090510999999999,5.826,2.9,2.325,197.81191379,9500,800,25856093900,2278820300,239.765,153.4842,100,0.049534,0.05650932135497651,0.9223300970873787,2.39765,12.0993810775,2.39765
ramses_policy_off,generation,gpt-j-6b,fp16,128,64,1,1,100,5,actual_test_variant_0829,1824.3007,2107.460255,2207.9229820000005,2307.3480682000013,2318.3953,0.6094,0.5701,1827.582472,6.311,3.242,2.599,35.2395531,9000,1300,34857180000,7937395500,83875.0654,56728.2243,6400,15.649536999999988,18.186993815666725,0.8737864077669902,838.750654,1530133.4052176578,13.10547896875
ramses_policy_off,generation,llama3-8b,fp16,128,64,1,1,100,5,actual_test_variant_0829,2125.0001,2392.751555,2548.678375000001,2661.5836675000014,2674.1287,0.6472,0.5937,2130.000309,5.557,3.226,2.668,30.23752859,8800,1500,50732725700,11592779800,97787.7001,66223.7078,6400,21.004205000000038,23.553875768087543,0.8543689320388349,977.8770010000001,2077988.7249127005,15.279328140625001
ramses_policy_off,generation,llama4-17b,fp16,128,64,1,1,100,5,actual_test_variant_0829,3908.34805,4389.478345,4608.702303000001,4797.8886003000025,4818.9093,0.7465,0.7267,3938.901299,5.55,3.017,2.079,16.34715359,8900,1400,100914882600,22163073400,194918.0271,127087.7281,6400,38.28967000000004,43.27056207777526,0.8640776699029126,1949.1802710000002,7618074.911261322,30.455941734375003
ramses_policy_off,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,actual_test_variant_0829,5546.030000000001,6408.1830899999995,6649.754817,6667.6387017,6669.6258,1.1346,1.0127,5522.762517,5.543,2.878,2.266,11.66496515,9400,900,278630062100,62207853200,288083.6137,198934.6742,6400,50.623065,58.08042852216484,0.912621359223301,2880.836137,15977203.640886111,45.013064640625
ramses_policy_off,generation,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,740.159,832.545715,865.1482860000002,887.4933186000003,889.9761,0.5674,0.5615,739.842668,6.322,3.054,2.013,1.35862548,9400,900,14647458400,3403879300,35510.311,21019.5663,100,6.8556810000000015,7.981917331074032,0.912621359223301,355.10311,262832.76279449003,355.10311
ramses_policy_off,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,actual_test_variant_0829,105.0746,117.38237,124.03250200000004,129.81527020000007,130.4578,0.6061,0.5633,104.288305,5.414,3.122,2.052,618.39992985,8800,1500,59071121200,5905442900,4927.7129,3111.9288,6400,1.0698189999999987,1.1969126497368123,0.8543689320388349,49.277129,5177.7746188234005,0.769955140625
ramses_policy_off,scoring,llama3-8b,fp16,128,64,1,1,100,5,actual_test_variant_0829,148.00585,161.47101,168.060419,169.5500819,169.7156,0.6357,0.6266,147.052439,6.005,3.181,2.599,437.38421827,8900,1400,75225634200,7788962000,7052.2447,4350.5465,6400,1.3265049999999992,1.532615788611092,0.8640776699029126,70.522447,10437.73471231495,1.101913234375
ramses_policy_off,scoring,llama4-17b,fp16,128,64,1,1,100,5,actual_test_variant_0829,221.5609,256.02277,267.67070100000007,269.99630010000004,270.2547,0.7741,0.704,222.743713,5.99,3.149,2.558,288.90004958,9500,800,174443603000,15537961700,11529.5178,7620.6088,6400,2.2091409999999994,2.491328828296257,0.9223300970873787,115.29517799999999,25544.9034033402,1.8014871562499999
ramses_policy_off,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,actual_test_variant_0829,358.89639999999997,414.678955,435.96213600000004,447.2988636000001,448.5585,1.0993,1.0202,362.24115600000005,5.711,3.328,1.968,178.1245027,9400,900,422093925800,43664632500,19593.0464,13565.4902,6400,3.0796229999999984,3.6731705511587696,0.912621359223301,195.930464,70318.7381799296,3.0614135
ramses_policy_off,scoring,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,72.05109999999999,83.16342,89.59278200000003,92.58493820000004,92.9174,0.6036,0.5281,72.92509700000001,6.251,3.313,1.975,13.79928309,9000,1300,23237959400,2461854600,3418.3311,2158.568,100,0.686771999999999,0.7758604517566277,0.8737864077669902,34.183310999999996,2462.9451591920993,34.183310999999996
ramses_policy_off,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,240.7045,272.549215,294.834498,296.01934980000004,296.151,0.6232,0.6023,241.162529,5.542,3.103,2.686,4.16800422,9000,1300,57389893200,5704574100,11461.9809,7155.7233,100,2.105349000000002,2.4679154510436554,0.8737864077669902,114.619809,27589.5038154405,114.619809
ramses_policy_off,ttft,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,317.6548,359.712875,375.39985900000005,379.45025590000006,379.9003,0.6372,0.6143,316.798671,5.519,2.897,2.692,3.17453558,9600,700,77878927300,7569951200,15120.9713,9891.8419,100,2.901392000000003,3.3178667850292025,0.9320388349514563,151.209713,48032.4911410724,151.209713
ramses_policy_off,ttft,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,649.14085,734.595745,824.835404,825.0585104,825.0833,0.7737,0.692,655.377834,5.744,3.078,2.71,1.53707104,9600,700,161162936200,16016030500,33808.8792,22530.7151,100,5.977069999999998,6.885461210710576,0.9320388349514563,338.088792,219467.2458143532,338.088792
ramses_policy_off,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,863.0662,969.15491,1041.7922790000002,1073.3050779000002,1076.8065,1.1546,1.0335,861.2720720000001,6.242,3.165,2.048,1.17009519,9600,700,457448930300,44369765800,46050.4217,32718.6766,100,7.748797999999999,9.034327732355077,0.9320388349514563,460.504217,397445.6246501654,460.504217
ramses_policy_off,ttft,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,211.39454999999998,242.96685000000002,249.24050400000002,252.47519040000003,252.8346,0.579,0.5427,212.010602,5.371,2.876,1.999,4.75007963,9500,800,24556471300,2506306500,9456.8125,6245.5553,100,1.9682920000000013,2.270906879993103,0.9223300970873787,94.568125,19991.186228718747,94.568125
specoffload,continuation,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,14.5398,16.78372,17.354587000000002,17.585088700000004,17.6107,0.6425,0.621,14.571331,5.862,2.711,2.856,69.18463907,9000,1300,59604422000,6177503300,691.777,441.5674,100,0.1391130000000001,0.1582253320426284,0.8737864077669902,6.917770000000001,100.582992246,6.917770000000001
specoffload,continuation,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,14.76915,16.536080000000002,17.804586000000008,18.658698600000008,18.7536,0.6551,0.618,14.734550000000002,5.547,2.842,3.211,68.19728393,9100,1200,80244403600,8872991700,725.2483,457.3321,100,0.1320420000000001,0.15350841801021878,0.883495145631068,7.252483,107.11300929945,7.252483
specoffload,continuation,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,28.48155,32.75504,34.26496600000001,34.885636600000005,34.9546,0.7586,0.7069,28.443606,5.177,2.852,3.249,35.43274277,9100,1200,170732145300,18561829700,1408.6858,1001.5196,100,0.24826100000000004,0.28889473394300563,0.883495145631068,14.086858,401.21555046989994,14.086858
specoffload,continuation,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,42.01435,47.726655,50.378503,50.5213303,50.5372,1.1001,1.0585,41.93818100000001,5.125,2.774,2.803,24.06449133,9000,1300,486915329500,47049415700,2224.7383,1544.6963,100,0.39691099999999957,0.45336281971507075,0.8737864077669902,22.247383,934.7093359460499,22.247383
specoffload,continuation,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,5.66275,6.443149999999999,6.855432,6.983023200000002,6.9972,0.5929,0.5776,5.711415000000001,5.868,3.106,3.44,176.01698276,8400,1900,27641148300,2497485800,264.446,168.8501,100,0.06104400000000003,0.06826119395381244,0.8155339805825242,2.6444600000000005,14.974915865000003,2.6444600000000005
specoffload,generation,gpt-j-6b,fp16,128,64,1,1,100,5,actual_test_variant_0829,2186.4967,2486.988205,2510.216376000001,2711.963367600002,2734.3797,0.627,0.6099,2188.6785499999996,5.126,2.759,2.835,29.37588594,8500,1800,42052567000,9119793600,109318.9053,67635.5707,6400,17.994310000000002,21.44943857361774,0.8252427184466019,1093.189053,2390254.2568606255,17.081078953125
specoffload,generation,llama3-8b,fp16,128,64,1,1,100,5,actual_test_variant_0829,2885.1403,3210.27254,3439.149449000001,3631.894934900002,3653.3111,0.6467,0.629,2917.029091,5.188,2.781,3.455,22.09820728,8900,1400,52619848000,11697337700,145468.0877,90463.9838,6400,25.48410399999999,29.38601182347138,0.8640776699029126,1454.680877,4196958.421872043,22.729388703125
specoffload,generation,llama4-17b,fp16,128,64,1,1,100,5,actual_test_variant_0829,4272.4376,4798.537545,4976.777052000001,5145.207415200002,5163.9219,0.7329,0.7076,4251.418624999999,5.434,3.002,3.059,15.13749134,8400,1900,119804127600,23775298700,223431.7363,143606.9251,6400,36.745567000000015,42.861622952435,0.8155339805825242,2234.317363,9545981.51201405,34.911208796875
specoffload,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,actual_test_variant_0829,6315.4427,6995.776269999999,7307.149144000002,7493.692824400002,7514.4199,1.0758,1.0082,6309.982937000001,5.507,2.938,3.523,10.19652699,9100,1200,296869752200,64071211600,345714.9171,247658.2165,6400,59.29597100000001,67.79664149271629,0.883495145631068,3457.149171,21833427.494803,54.017955796875
specoffload,generation,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,717.0198,799.7028,839.473696,844.3916596,844.9381,0.5996,0.5836,713.231704,5.897,2.814,3.543,1.4127746,8400,1900,15733584200,3836514200,33157.0546,22050.5524,100,6.173677999999993,7.266450794425014,0.8155339805825242,331.57054600000004,237742.64657881085,331.57054600000004
specoffload,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,actual_test_variant_0829,127.6017,149.2382,159.09931699999999,160.2680417,160.3979,0.6307,0.5912,129.241228,5.789,3.021,3.774,499.15656042,8300,2000,64068358600,6313785500,6144.5731,4123.2059,6400,1.054016,1.2257875157628255,0.8058252427184466,61.445730999999995,7840.579733342699,0.9600895468749999
specoffload,scoring,llama3-8b,fp16,128,64,1,1,100,5,actual_test_variant_0829,166.1608,186.736955,191.72694300000006,201.51395430000014,202.6014,0.6324,0.6024,165.263092,5.051,3.087,3.374,389.69278664,8500,1800,83673526900,8082228800,8238.4905,5153.7232,6400,1.606106,1.838759132132318,0.8252427184466019,82.384905,13689.141722724,1.287264140625
specoffload,scoring,llama4-17b,fp16,128,64,1,1,100,5,actual_test_variant_0829,274.81804999999997,318.29404500000004,335.554341,342.04447410000006,342.7656,0.7484,0.7211,277.51230899999996,5.323,2.936,3.664,232.48295036,9100,1200,168878381000,18262892700,14432.5766,9210.5195,6400,2.6475810000000037,3.050710891103911,0.883495145631068,144.32576600000002,39663.3255768763,2.2550900937500002
specoffload,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,actual_test_variant_0829,376.04685,429.22266999999994,451.682813,459.7118813000001,460.604,1.0956,1.0263,377.72273499999994,5.364,3.026,3.46,170.7999594,9000,1300,498110790600,45366314700,20220.3124,14123.1391,6400,3.452286999999993,3.974353481825686,0.8737864077669902,202.203124,76037.8478403594,3.1594238125
specoffload,scoring,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,84.72225,96.85432999999999,102.43210300000001,103.01152030000002,103.0759,0.578,0.55,85.511051,5.852,2.839,3.731,11.76514187,9100,1200,25720335400,2479581800,3960.2496,2652.1836,100,0.8119889999999992,0.9221725094037442,0.883495145631068,39.602496,3355.212566736,39.602496
specoffload,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,347.43325000000004,399.417295,413.60456100000005,418.40357610000007,418.9368,0.618,0.6083,347.176424,5.278,2.647,3.107,2.89951475,8400,1900,58841981200,5915029700,17246.0576,11116.296,100,3.1555980000000003,3.666762189970875,0.8155339805825242,172.460576,59918.53841655201,172.460576
specoffload,ttft,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,371.04449999999997,425.83543,445.34753800000004,453.10262380000006,453.9643,0.6417,0.6481,375.25816499999996,5.191,2.659,3.11,2.67724496,8400,1900,78261720100,8622440600,18425.8917,12191.9659,100,3.243883000000001,3.746137935888106,0.8155339805825242,184.258917,68368.2577288065,184.258917
specoffload,ttft,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,668.0354500000001,775.3599849999999,792.3021160000002,833.8152316000005,838.4278,0.7498,0.7179,671.883617,5.141,2.829,3.001,1.4967139,8900,1400,176447977000,17530165600,35008.4134,23860.9814,100,5.626348999999994,6.492048706587155,0.8640776699029126,350.08413399999995,233868.6119945503,350.08413399999995
specoffload,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,972.2671,1099.848405,1144.8539870000004,1201.2887687000007,1207.5593,1.0997,1.036,979.5812159999998,4.987,2.814,3.693,1.02351415,9000,1300,464009614100,45360589200,54767.538,37587.9149,100,9.638065,10.865659324399045,0.8737864077669902,547.67538,532486.753453998,547.67538
specoffload,ttft,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,207.23899999999998,237.302475,246.70458600000015,271.0989186000003,273.8094,0.586,0.5462,207.14008099999995,5.184,2.767,3.26,4.86302328,9100,1200,25230408000,2584023200,9844.2564,6028.2716,100,1.7354509999999987,2.054546604022405,0.883495145631068,98.442564,20401.138520795997,98.442564
swapadvisor,continuation,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,12.8229,14.024754999999999,14.398258,14.4747058,14.4832,0.6118,0.6265,12.722586999999999,5.249,2.876,4.594,79.02874209,8400,1700,64002253700,7007109400,620.3609,391.7048,100,0.10925399999999995,0.12997710490697958,0.8316831683168316,6.203609,79.5482578461,6.203609
swapadvisor,continuation,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,16.190800000000003,19.03149,19.370635,19.739063500000004,19.78,0.6359,0.6532,16.291669,5.462,2.833,4.183,61.80276689,8400,1700,85977233800,8423286800,852.6847,533.7664,100,0.13880200000000006,0.16378856919821977,0.8316831683168316,8.526847,138.05647440760004,8.526847
swapadvisor,continuation,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,27.0066,30.55661,31.04301900000001,33.10292190000003,33.3318,0.7807,0.7684,27.042258000000007,5.444,2.841,3.594,37.1838972,8500,1600,179156975100,17812930900,1467.6535,928.3113,100,0.25060800000000005,0.2841292110994573,0.8415841584158416,14.676535,396.363310131,14.676535
swapadvisor,continuation,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,41.04415,47.353975000000005,50.925426,51.2485026,51.2844,1.076,1.0731,41.158289,5.255,2.98,3.494,24.49036999,8400,1700,510690457300,49274600500,2352.4824,1597.8395,100,0.354431,0.41113707434382496,0.8316831683168316,23.524824,965.5564049796,23.524824
swapadvisor,continuation,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,5.4162,5.9370650000000005,6.071974000000002,6.345867400000003,6.3763,0.5642,0.5992,5.372788999999998,5.304,2.758,3.537,187.07094111,7800,2300,28999018800,2616825900,261.4576,171.1245,100,0.04852100000000001,0.05484066465680374,0.7722772277227723,2.614576,14.1610665312,2.614576
swapadvisor,generation,gpt-j-6b,fp16,128,64,1,1,100,5,actual_test_variant_0829,2220.0799500000003,2464.500185,2518.3390830000003,2619.6264483000014,2630.8806,0.6282,0.6326,2205.405637,5.506,2.506,3.881,29.17616788,7900,2200,42253802700,9127959300,108362.7272,67866.0503,6400,18.709131999999986,22.228413569987374,0.7821782178217822,1083.627272,2405739.1798403966,16.931676125
swapadvisor,generation,llama3-8b,fp16,128,64,1,1,100,5,actual_test_variant_0829,2746.4395999999997,3085.8148899999997,3245.468402,3269.3384702000003,3271.9907,0.6536,0.6513,2733.1660209999995,4.921,2.506,4.014,23.57455838,8500,1600,59269656800,11633133000,135943.041,88654.4667,6400,24.18375400000001,27.849256304573036,0.8415841584158416,1359.43041,3733593.5114682354,21.24110015625
swapadvisor,generation,llama4-17b,fp16,128,64,1,1,100,5,actual_test_variant_0829,5307.6625,5964.318765,6192.667107,6258.423530700001,6265.7298,0.75,0.7727,5294.928915,5.375,2.83,4.534,12.17651029,7900,2200,112021948100,26934974900,283566.2604,187945.5631,6400,49.02438300000003,56.57353089539933,0.7821782178217822,2835.662604,15050740.065903151,44.3072281875
swapadvisor,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,actual_test_variant_0829,7881.2015,8962.507275,9259.971609,9426.170640900002,9444.6372,1.1466,1.0272,7889.874187,5.061,2.706,3.837,8.15621716,8400,1700,325329732300,72165171500,453370.4572,304913.6065,6400,73.79495899999998,82.57896869627575,0.8316831683168316,4533.704572,35731039.27340326,70.8391339375
swapadvisor,generation,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,914.27225,1024.7653799999998,1061.211598,1069.4175298000002,1070.3293,0.5819,0.5935,918.8344189999999,5.609,2.74,4.113,1.09520525,8500,1600,17696862200,3823187800,46631.6494,28433.6777,100,7.259797000000007,8.749886746152782,0.8415841584158416,466.31649400000003,426340.2301814915,466.31649400000003
swapadvisor,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,actual_test_variant_0829,145.6387,165.370675,169.855243,170.4382243,170.503,0.6087,0.6126,145.506901,5.356,2.621,4.486,443.4165493,8500,1600,67716387500,6803853200,7215.7716,4774.4292,6400,1.2049190000000012,1.4235288331818245,0.8415841584158416,72.157716,10508.955953209199,1.1274643125
swapadvisor,scoring,llama3-8b,fp16,128,64,1,1,100,5,actual_test_variant_0829,174.9541,197.65588,202.37158000000002,208.09892800000006,208.7353,0.6245,0.6328,176.22783200000006,5.337,2.819,4.225,364.77537892,8000,2100,88084498900,8295028300,8842.6249,5908.4453,6400,1.4818810000000007,1.7231883699990551,0.7920792079207921,88.42624900000001,15470.534810170902,1.3816601406250002
swapadvisor,scoring,llama4-17b,fp16,128,64,1,1,100,5,actual_test_variant_0829,271.0064,313.08968000000004,321.270534,321.64778340000004,321.6897,0.7546,0.7535,273.86025499999994,5.103,2.832,3.887,235.01887915,8500,1600,179999215700,17757869700,13893.1123,9318.6926,6400,2.352561,2.759730971254262,0.8415841584158416,138.931123,37651.2234921872,2.170798796875
swapadvisor,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,actual_test_variant_0829,391.11469999999997,431.56081,453.2746450000002,483.5993845000003,486.9688,1.1481,1.019,391.8490000000001,4.857,2.721,3.562,164.22132671,8600,1500,527857510700,49817306900,22491.9512,14832.7846,6400,3.2803140000000006,3.9246705379178044,0.8514851485148515,224.919512,87969.3274600264,3.514367375
swapadvisor,scoring,vit-h14,fp16,0,0,1,1,100,5,actual_test_variant_0829,98.16865,109.72556499999999,111.960032,112.1678132,112.1909,0.5667,0.5628,98.495751,4.913,2.896,4.364,10.20902096,7900,2200,28001234900,2913845400,5016.7318,3105.6756,100,0.895423,1.0237350455562222,0.7821782178217822,50.167317999999995,4924.8578821807,50.167317999999995
swapadvisor,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,335.64775,383.587995,399.75113699999997,400.97510370000003,401.1111,0.6086,0.6467,338.4414290000001,4.718,2.838,3.921,2.9794713,8600,1500,65765055700,6736372000,17116.6576,10701.0867,100,3.064655999999995,3.5477373370360965,0.8514851485148515,171.166576,57451.67610960399,171.166576
swapadvisor,ttft,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,406.98934999999994,454.16526000000005,473.61093800000015,502.4738138000003,505.6808,0.6402,0.648,408.20130200000006,5.083,2.837,3.626,2.4630793,8600,1500,89405507900,9231082900,20982.1248,13137.8816,100,3.911364,4.446067497305906,0.8514851485148515,209.82124800000003,85395.01333970879,209.82124800000003
swapadvisor,ttft,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,694.949,784.66681,823.651279,837.3529879000001,838.8754,0.7768,0.7665,698.43717,5.388,2.967,4.568,1.44124944,8400,1700,185515191800,19295830700,36105.6392,24957.1849,100,6.5202329999999975,7.3618517195132345,0.8316831683168316,361.05639199999996,250915.77856400795,361.05639199999996
swapadvisor,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,1154.1305,1291.2691599999998,1329.4605430000004,1385.3389843000007,1391.5477,1.0979,1.0311,1143.8980839999997,5.404,2.585,3.755,0.87902001,8500,1600,475113031700,52639946900,65784.0829,43508.3206,100,9.802127999999996,11.376225008314496,0.8415841584158416,657.840829,759234.1648941844,657.840829
swapadvisor,ttft,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,231.77955,258.69239999999996,266.5687050000003,316.3404105000006,321.8706,0.5973,0.5684,230.394724,5.427,2.741,4.173,4.37233585,7800,2300,26042059700,2679617200,10947.0655,7026.798,100,2.006750999999997,2.3225543725605196,0.7722772277227723,109.47065500000001,25373.059154105253,109.47065500000001
vllm,continuation,gpt-j-6b,fp16,128,1,1,1,100,5,actual_test_variant_0829,13.20515,15.11298,15.849050000000004,16.397015000000007,16.4579,0.6029,0.6062,13.310657999999998,5.715,3.205,2.534,75.75184367,8500,1800,57096323400,5772709300,637.6531,410.98,100,0.1310009999999999,0.14873064344646655,0.8252427184466019,6.376531,84.20304833464999,6.376531
vllm,continuation,llama3-8b,fp16,128,1,1,1,100,5,actual_test_variant_0829,16.0561,17.828165,18.570359000000003,19.092395900000007,19.1504,0.6591,0.607,15.889301,5.545,2.735,2.75,63.32829452,9300,1000,84291037100,7894602900,765.6600999999999,506.9667,100,0.13135100000000013,0.15590774483649003,0.9029126213592233,7.656600999999999,122.93515131609999,7.656600999999999
vllm,continuation,llama4-17b,fp16,128,1,1,1,100,5,actual_test_variant_0829,29.76945,33.069715,33.816874000000006,34.0283974,34.0519,0.7376,0.7152,29.650029,5.417,3.182,2.542,33.88671429,8600,1700,182373404500,17554983700,1476.7842,1022.7418,100,0.2437839999999999,0.2805329346083983,0.8349514563106796,14.767842,439.63053402689997,14.767842
vllm,continuation,mixtral-8x7b,fp16,128,1,1,1,100,5,actual_test_variant_0829,34.4487,37.900205,39.695112,39.963481200000004,39.9933,1.1385,1.0303,34.06581800000001,5.184,3.023,2.576,29.50336178,9300,1000,466746543000,47893508900,1851.2619,1227.4329,100,0.34258599999999995,0.38661019826176335,0.9029126213592233,18.512619,637.7356581453,18.512619
vllm,continuation,vit-h14,fp16,0,1,1,1,100,5,actual_test_variant_0829,4.7079,5.489285,5.8888799999999994,5.922738,5.9265,0.5885,0.5436,4.755109,5.953,2.993,3.185,212.20548922,8700,1600,24358114600,2552932100,228.6669,145.3035,100,0.042928000000000036,0.048767062655033916,0.8446601941747572,2.286669,10.7654089851,2.286669
vllm,generation,gpt-j-6b,fp16,128,64,1,1,100,5,actual_test_variant_0829,2120.8624,2416.33927,2563.7368850000003,2591.8911485000003,2595.0194,0.6205,0.6043,2137.969312,5.546,2.87,2.395,30.098102739999998,8600,1700,37660638700,8935088800,101665.6952,66701.6984,6400,19.23956499999999,22.34345320863137,0.8349514563106796,1016.656952,2156189.503195405,15.885264875
vllm,generation,llama3-8b,fp16,128,64,1,1,100,5,actual_test_variant_0829,2648.1826,3007.271265,3030.688068000001,3163.6580568000013,3178.4325,0.6698,0.6106,2659.7349850000005,5.65,2.885,3.1,24.18103816,8500,1800,51665575200,11564944500,124461.0245,80902.4535,6400,24.641912999999978,27.98496215210051,0.8252427184466019,1244.610245,3295955.194590737,19.447035078125
