system,task,model,precision,input_tokens,output_tokens,batch,concurrency,requests,runs,data_source,p50_ms,p95_ms,p99_ms,p99_9_ms,max_ms,alpha,beta,predicted_ms,read_bw_gbps,write_bw_gbps,queue_ms,throughput_tps,prefetch_hits,prefetch_misses,bytes_read,bytes_written,node_energy_j,gpu_energy_j,tokens,mae_ms,rmse_ms,prefetch_hit_rate,energy_per_request_j,edp_j_ms,energy_per_token_j
ramses,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,5096.753549999999,5739.791975,6097.667085,6111.315868500001,6112.8324,1.1125,0.996,5092.854726,6.14,3.22,1.4,12.65102897,9700.0,700.0,257053792700.0,56551834400.0,262166.8393,183202.1874,6400.0,106.79374800000004,133.20082108109023,0.9326923076923077,2621.668393,13361997.688945543,40.963568640625
ramses,generation,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,635.56575,724.5343199999999,766.2313620000001,769.7296062,770.1183,0.5813,0.5238,639.304895,6.14,3.22,1.4,1.57292883,9700.0,700.0,14280766300.0,3141768600.0,28940.6754,18244.202,100.0,12.305934,15.007463330303361,0.9326923076923077,289.406754,183937.02066107548,289.406754
ramses,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,95.54875,107.235795,112.35379300000002,117.76153930000007,118.3624,0.625,0.5627,96.212407,6.14,3.22,1.4,668.3622863300001,9700.0,700.0,53858889900.0,5385889000.0,4426.7291,2827.7947,6400.0,2.1154620000000004,2.8805857360266165,0.9326923076923077,44.26729099999999,4229.68432093625,0.6916764218749999
ramses,scoring,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,124.9005,140.50887,145.75171799999998,146.3948418,146.4663,0.65,0.5849,124.152024,6.14,3.22,1.4,518.83137557,9700.0,700.0,71811853200.0,7181185300.0,5791.5763,3741.3583,6400.0,2.269564,2.835425207477707,0.9326923076923077,57.915763,7233.7077565815,0.904933796875
ramses,scoring,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,197.02245,223.442205,229.05415500000004,237.6839355000001,238.6428,0.7625,0.6849,198.90988000000002,6.14,3.22,1.4,324.27159512,9700.0,700.0,152600188000.0,15260018800.0,9698.3004,6497.8618,6400.0,4.276457000000001,5.163702495061078,0.9326923076923077,96.983004,19107.829056439798,1.5153594375
ramses,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,301.07815,341.390195,364.57826200000005,371.32865620000007,372.0787,1.1125,0.996,301.60402999999997,6.14,3.22,1.4,213.59551041999998,9700.0,700.0,403941674200.0,40394167400.0,15529.922,10852.3088,6400.0,6.925090999999998,8.598017017737286,0.9326923076923077,155.29922,46757.201854043,2.4265503125
ramses,scoring,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,68.23225,77.239335,82.15499100000001,83.55305910000001,83.7084,0.5813,0.5238,68.36877,6.14,3.22,1.4,14.69282343,9700.0,700.0,22441204100.0,2244120400.0,3094.606,1950.8399,100.0,1.3024169999999997,1.5857875058468587,0.9326923076923077,30.946060000000003,2111.519302435,30.946060000000003
ramses,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,260.5292,292.09380500000003,296.432042,297.1307642,297.2084,0.625,0.5627,259.057435,6.14,3.22,1.4,3.8776313699999996,9700.0,700.0,53858889900.0,5385889000.0,11922.816,7616.2947,100.0,5.360484999999999,6.591804201984459,0.9326923076923077,119.22816,31062.417142272003,119.22816
ramses,ttft,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,314.0775,366.35209000000003,376.020072,378.68166720000005,378.9774,0.65,0.5849,313.358734,6.14,3.22,1.4,3.2219290899999997,9700.0,700.0,71811853200.0,7181185300.0,14585.8885,9422.4837,100.0,6.031911000000003,8.069853305736112,0.9326923076923077,145.858885,45810.993953587495,145.858885
ramses,ttft,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,535.9673,602.73371,630.7026990000002,644.6556699000001,646.206,0.7625,0.6849,538.3948260000001,6.14,3.22,1.4,1.86795083,9700.0,700.0,152600188000.0,15260018800.0,26274.0894,17603.6397,100.0,10.927347999999997,13.614482481534136,0.9326923076923077,262.740894,140820.52755676623,262.740894
ramses,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,796.1868,893.0639649999999,919.5395440000001,951.9402244000005,955.5403,1.1125,0.996,795.892188,6.14,3.22,1.4,1.25993072,9700.0,700.0,403941674200.0,40394167400.0,41079.1305,28706.0971,100.0,16.023794000000002,20.777792564822665,0.9326923076923077,410.79130499999997,327066.614595774,410.79130499999997
ramses,ttft,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,178.3253,201.681605,211.751357,216.25598570000002,216.7565,0.5813,0.5238,179.16878,6.14,3.22,1.4,5.61755882,9700.0,700.0,22441204100.0,2244120400.0,8100.1465,5106.3318,100.0,3.087842999999999,3.939210230503063,0.9326923076923077,81.001465,14444.6105465645,81.001465
ramses_policy_off,continuation,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,11.938600000000001,13.308519999999998,13.686193000000003,14.166709300000006,14.2201,0.625,0.5837,11.921273000000001,5.78,3.04,2.3,84.02739555,9200.0,1100.0,58110907500.0,5811090800.0,562.0502,359.0377,100.0,0.224553,0.2934545227117824,0.8932038834951457,5.620502,67.10092517720001,5.620502
ramses_policy_off,continuation,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,14.260449999999999,16.34723,17.272643,17.3388443,17.3462,0.65,0.6059,14.546138000000001,5.78,3.04,2.3,69.28546505999999,9200.0,1100.0,77481210000.0,7748121000.0,692.2473,447.1915,100.0,0.2662440000000002,0.3390287586621527,0.8932038834951457,6.922473,98.71758009285,6.922473
ramses_policy_off,continuation,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,24.464199999999998,28.654155000000003,29.433526000000008,30.54959260000001,30.6736,0.7625,0.7059000000000001,24.784555,5.78,3.04,2.3,40.73280615,9200.0,1100.0,164647571300.0,16464757100.0,1233.6305,826.5324,100.0,0.501548,0.630571556764179,0.8932038834951457,12.336305,301.79783278099995,12.336305
ramses_policy_off,continuation,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,35.45335,40.888765,43.325384000000014,44.963398400000024,45.1454,1.1125,1.017,35.751662,5.78,3.04,2.3,28.16704431,9200.0,1100.0,435831806400.0,43583180600.0,1876.0337,1310.9722,100.0,0.6387289999999993,0.7711982993368172,0.8932038834951457,18.760337,665.11679377895,18.760337
ramses_policy_off,continuation,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,4.4689,5.213804999999999,5.490171,5.5855971,5.5962,0.5813,0.5448,4.5075330000000005,5.78,3.04,2.3,223.46367669,9200.0,1100.0,24212878100.0,2421287800.0,208.3717,131.3573,100.0,0.08298900000000002,0.1053923607288498,0.8932038834951457,2.083717,9.311922901299999,2.083717
ramses_policy_off,generation,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,1815.0832500000001,2093.16752,2186.9747900000007,2268.7320590000013,2277.8162,0.625,0.5837,1822.227916,5.78,3.04,2.3,35.333743559999995,9200.0,1100.0,36979668400.0,8135527100.0,85721.2116,54758.7093,6400.0,37.87831700000001,46.7041662766985,0.8932038834951457,857.2121159999999,1555911.353448657,13.393939312499999
ramses_policy_off,generation,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,2271.09915,2538.486925,2632.561209000001,2775.095280900002,2790.9324,0.65,0.6059,2270.37731,5.78,3.04,2.3,28.40098704,9200.0,1100.0,49306224600.0,10847369400.0,108039.0755,69793.2432,6400.0,52.666978000000015,62.66159528580328,0.8932038834951457,1080.3907550000001,2453674.5253483583,16.881105546875002
ramses_policy_off,generation,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,3699.86035,4141.1303450000005,4504.538737000001,4529.1692737,4531.906,0.7625,0.7059000000000001,3729.9559019999997,5.78,3.04,2.3,17.21895009,9200.0,1100.0,104775727200.0,23050660000.0,186340.3287,124848.0206,6400.0,70.63377399999996,89.3171334209064,0.8932038834951457,1863.403287,6894331.937630971,29.115676359375
ramses_policy_off,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,5523.3434,6277.25528,6487.884535000002,6663.5126635000015,6683.0269,1.1125,1.017,5540.528431,5.78,3.04,2.3,11.651892290000001,9200.0,1100.0,277347513100.0,61016452900.0,290293.3672,202857.0047,6400.0,125.69491099999999,157.0852745402124,0.8932038834951457,2902.9336719999997,16033899.537878962,45.358338624999995
ramses_policy_off,generation,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,707.0008,785.4070700000001,802.2683800000002,833.3268580000002,836.7778,0.5813,0.5448,708.850208,5.78,3.04,2.3,1.4210594900000002,9200.0,1100.0,15408195200.0,3389802900.0,32699.4552,20613.7369,100.0,14.426950999999995,17.73983558486098,0.8932038834951457,326.994552,231185.4098596416,326.994552
ramses_policy_off,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,107.23755,120.61283999999999,126.59545100000005,133.05974510000007,133.778,0.625,0.5837,106.469004,5.78,3.04,2.3,605.9070692299999,9200.0,1100.0,58110907500.0,5811090800.0,5003.5091,3196.242,6400.0,2.452847,2.936759532188497,0.8932038834951457,50.035091,5365.64057286705,0.781798296875
ramses_policy_off,scoring,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,133.01524999999998,146.08917499999998,151.39339500000003,153.15712950000002,153.3531,0.65,0.6059,132.302286,5.78,3.04,2.3,484.40869576,9200.0,1100.0,77481210000.0,7748121000.0,6321.6019,4083.7552,6400.0,2.998010999999999,3.709631835061263,0.8932038834951457,63.216018999999996,8408.694571289749,0.9877502968749999
ramses_policy_off,scoring,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,219.59175,247.11996999999997,272.401555,275.28438550000004,275.6047,0.7625,0.7059000000000001,219.96880199999998,5.78,3.04,2.3,292.33497688,9200.0,1100.0,164647571300.0,16464757100.0,10981.3684,7357.5165,6400.0,4.5306570000000015,5.777361052738526,0.8932038834951457,109.813684,24114.179043506996,1.7158388125
ramses_policy_off,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,322.953,368.51494999999994,388.5840890000001,404.8973189000002,406.7099,1.1125,1.017,322.688557,5.78,3.04,2.3,199.13627314000001,9200.0,1100.0,435831806400.0,43583180600.0,16991.2561,11873.4897,6400.0,6.582693000000001,8.40044477349265,0.8932038834951457,169.91256099999998,54873.77131263299,2.6548837656249997
ramses_policy_off,scoring,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,73.82775000000001,86.07163,92.369618,93.47606180000002,93.599,0.5813,0.5448,74.813382,5.78,3.04,2.3,13.47372893,9200.0,1100.0,24212878100.0,2421287800.0,3453.5445,2177.1147,100.0,1.5475950000000012,1.9227675663740542,0.8932038834951457,34.535445,2549.6741995987504,34.535445
ramses_policy_off,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,274.3307,308.94596,330.14691600000003,331.34228160000004,331.4751,0.625,0.5837,273.392565,5.78,3.04,2.3,3.67049525,9200.0,1100.0,58110907500.0,5811090800.0,12879.9043,8227.6821,100.0,5.2013440000000015,6.559202706274598,0.8932038834951457,128.799043,35333.5316255201,128.799043
ramses_policy_off,ttft,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,346.40610000000004,386.889935,405.740184,410.6303484,411.1737,0.65,0.6059,349.826804,5.78,3.04,2.3,2.88763823,9200.0,1100.0,77481210000.0,7748121000.0,16595.2776,10720.548999999999,100.0,7.060636999999996,8.642187401179168,0.8932038834951457,165.952776,57487.05391833361,165.952776
ramses_policy_off,ttft,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,571.5501,657.97978,705.153188,709.6694888,710.1713,0.7625,0.7059000000000001,578.540217,5.78,3.04,2.3,1.73875412,9200.0,1100.0,164647571300.0,16464757100.0,28863.4829,19338.5337,100.0,13.178440999999996,17.111448288105244,0.8932038834951457,288.63482899999997,164969.2653784329,288.63482899999997
ramses_policy_off,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,877.64725,980.9656249999999,1039.8208530000002,1087.6009953000007,1092.9099,1.1125,1.017,875.491066,5.78,3.04,2.3,1.14720019,9200.0,1100.0,435831806400.0,43583180600.0,46060.675,32187.1993,100.0,17.741356,22.231702561778754,0.8932038834951457,460.60675000000003,404250.24746893754,460.60675000000003
ramses_policy_off,ttft,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,198.94395,231.68027999999998,235.57035500000003,236.7781055,236.9123,0.5813,0.5448,198.88467100000003,5.78,3.04,2.3,5.0533269899999995,9200.0,1100.0,24212878100.0,2421287800.0,9216.6681,5810.1874,100.0,3.8727050000000007,4.860412658272959,0.8932038834951457,92.16668100000001,18336.00357652995,92.16668100000001
specoffload,continuation,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,13.32005,15.44323,15.874021000000003,16.535232100000005,16.6087,0.625,0.6047,13.401692,5.42,2.86,3.2,75.20239774,8700.0,1600.0,62362925100.0,6236292500.0,649.6631,415.0045,100.0,0.27822899999999995,0.33283018628123257,0.8446601941747572,6.496631,86.53544975155,6.496631
specoffload,continuation,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,16.6875,18.571029999999997,19.692250000000005,20.64116500000001,20.7466,0.65,0.6269,16.600206,5.42,2.86,3.2,60.36757507,8700.0,1600.0,83150566900.0,8315056700.0,819.4892,529.3906,100.0,0.33522599999999997,0.4177004005265017,0.8446601941747572,8.194892,136.75226024999998,8.194892
specoffload,continuation,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,28.014699999999998,32.2317,33.367606,33.82255060000001,33.8731,0.7625,0.7269,27.892538,5.42,2.86,3.2,36.09466989,8700.0,1600.0,176694954600.0,17669495500.0,1434.5584,961.154,100.0,0.538086,0.6690036061188309,0.8446601941747572,14.345583999999999,401.8872320847999,14.345583999999999
specoffload,continuation,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,40.8209,45.807984999999995,47.756939,48.59795390000001,48.6914,1.1125,1.038,40.505365000000005,5.42,2.86,3.2,24.87461338,8700.0,1600.0,467721938500.0,46772193900.0,2189.5673,1530.0699,100.0,0.7768849999999997,0.9545058991436352,0.8446601941747572,21.895673000000002,893.8010779657001,21.895673000000002
specoffload,continuation,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,5.1674500000000005,5.78542,6.205913,6.287261300000001,6.2963,0.5813,0.5658,5.19172,5.42,2.86,3.2,193.31256184000003,8700.0,1600.0,25984552100.0,2598455200.0,248.4867,156.6455,100.0,0.10036800000000001,0.1210479979181812,0.8446601941747572,2.484867,12.840425979150002,2.484867
specoffload,generation,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,2002.5479,2266.5463999999997,2362.439332,2438.791973200001,2447.2756,0.625,0.6047,2012.7448620000002,5.42,2.86,3.2,31.908159679999997,8700.0,1600.0,39685497800.0,8730809500.0,97886.0365,62529.6002,6400.0,37.241236999999984,48.31220838493826,0.8446601941747572,978.860365,1960214.7683239835,15.294693203125
specoffload,generation,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,2560.18935,2823.3028900000004,3046.1684770000015,3235.325727700002,3256.3432,0.65,0.6269,2585.602297,5.42,2.86,3.2,24.86997757,8700.0,1600.0,52913997100.0,11641079400.0,127264.2891,82212.7304,6400.0,52.75236799999997,64.67961418975996,0.8446601941747572,1272.642891,3258206.775891411,19.885045171875
specoffload,generation,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,4220.582350000001,4762.154865,4994.486313,5051.8233213,5058.1941,0.7625,0.7269,4220.052831,5.42,2.86,3.2,15.22609974,8700.0,1600.0,112442243800.0,24737293600.0,217107.7814,145462.2135,6400.0,79.10769899999998,99.07101384590496,0.8446601941747572,2171.077814,9163212.702244986,33.92309084375
specoffload,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,6177.3804,6895.178945,7344.093335000001,7588.292823500003,7615.4261,1.1125,1.038,6217.931793,5.42,2.86,3.2,10.38007846,8700.0,1600.0,297641233600.0,65481071400.0,334892.46510000003,234022.8547,6400.0,118.2894000000001,140.419985401158,0.8446601941747572,3348.9246510000003,20687581.50016424,52.326947671875004
specoffload,generation,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,795.1892,900.2524699999999,920.7520360000002,948.8573836000003,951.9802,0.5813,0.5658,796.3868090000001,5.42,2.86,3.2,1.26588791,8700.0,1600.0,16535624100.0,3637837300.0,37983.1272,23944.5639,100.0,16.699151,20.696498288708167,0.8446601941747572,379.831272,302037.7253166624,379.831272
specoffload,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,117.0776,136.941715,143.626528,145.0724428,145.2331,0.625,0.6047,118.312252,5.42,2.86,3.2,544.63525081,8700.0,1600.0,62362925100.0,6236292500.0,5748.1758,3671.9342,6400.0,2.1145320000000005,2.5757086883030857,0.8446601941747572,57.481758,6729.8262704208,0.89815246875
specoffload,scoring,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,150.57330000000002,167.417495,173.75299700000005,183.86557970000013,184.9892,0.65,0.6269,150.343655,5.42,2.86,3.2,428.10148911,8700.0,1600.0,83150566900.0,8315056700.0,7396.3857,4778.065,6400.0,2.759155000000001,3.492308997797876,0.8446601941747572,73.963857,11136.982029218101,1.155685265625
specoffload,scoring,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,249.23655000000002,283.353425,305.59133700000007,312.1613037000001,312.8913,0.7625,0.7269,250.58963,5.42,2.86,3.2,256.68604047,8700.0,1600.0,176694954600.0,17669495500.0,12910.8857,8650.2939,6400.0,4.636802000000001,5.8913295473263085,0.8446601941747572,129.108857,32178.646093123352,2.017325890625
specoffload,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,370.2745,411.14494999999994,448.014342,448.0715442,448.0779,1.1125,1.038,369.98501600000003,5.42,2.86,3.2,174.10066598,8700.0,1600.0,467721938500.0,46772193900.0,19983.288,13964.3217,6400.0,7.8041249999999955,9.386572909422265,0.8446601941747572,199.83288000000002,73993.01972556,3.1223887500000003
specoffload,scoring,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,83.5173,95.58120000000001,98.661814,100.07084140000002,100.2274,0.5813,0.5658,83.648287,5.42,2.86,3.2,11.99571486,8700.0,1600.0,25984552100.0,2598455200.0,4003.067,2523.5334,100.0,1.686331,2.0253153291524755,0.8446601941747572,40.03067,3343.253475591,40.03067
specoffload,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,316.1431,360.24605,373.039526,373.36260260000006,373.3985,0.625,0.6047,317.973534,5.42,2.86,3.2,3.1716790400000003,8700.0,1600.0,62362925100.0,6236292500.0,15394.9291,9834.2811,100.0,6.1224909999999975,7.810059858829507,0.8446601941747572,153.949291,48670.00609954209,153.949291
specoffload,ttft,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,393.444,455.178745,462.85931999999997,463.33333200000004,463.386,0.65,0.6269,396.38966,5.42,2.86,3.2,2.53262245,8700.0,1600.0,83150566900.0,8315056700.0,19538.073,12621.5951,100.0,8.037040000000001,10.27387702523249,0.8446601941747572,195.38073,76871.37593412,195.38073
specoffload,ttft,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,656.6799000000001,756.9975099999999,790.606367,803.3803667000002,804.7997,0.7625,0.7269,659.367702,5.42,2.86,3.2,1.5256900100000002,8700.0,1600.0,176694954600.0,17669495500.0,33889.0139,22705.6396,100.0,12.610635000000007,15.766155089256866,0.8446601941747572,338.890139,222542.34258950612,338.890139
specoffload,ttft,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,960.2535,1078.8669250000003,1096.8818640000004,1161.9662064000006,1169.1978,1.1125,1.038,963.9641190000001,5.42,2.86,3.2,1.04312037,8700.0,1600.0,467721938500.0,46772193900.0,52029.5918,36358.2787,100.0,16.04328200000001,19.539790993273193,0.8446601941747572,520.295918,499615.97629521304,520.295918
specoffload,ttft,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,222.77585,253.96973999999997,261.4733150000001,284.2218815000003,286.7495,0.5813,0.5658,223.58218300000001,5.42,2.86,3.2,4.49944785,8700.0,1600.0,25984552100.0,2598455200.0,10681.7046,6733.7469,100.0,3.730051999999999,4.552344390047835,0.8446601941747572,106.81704599999999,23796.258217139097,106.81704599999999
swapadvisor,continuation,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,14.322,15.798969999999999,16.352577,16.742567700000006,16.7859,0.625,0.6222,14.303321,5.12,2.71,3.95,70.07342862,8200.0,1900.0,65906273200.0,6590627300.0,717.8977,458.5928,100.0,0.2795780000000001,0.3355446649851552,0.8118811881188119,7.178977,102.817308594,7.178977
swapadvisor,continuation,llama3-8b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,17.9358,20.762215,21.534446000000003,22.019684600000005,22.0736,0.65,0.6444,17.990938,5.12,2.71,3.95,55.65864701,8200.0,1900.0,87875030900.0,8787503100.0,916.7509,592.2214,100.0,0.37368100000000004,0.4763540719884736,0.8118811881188119,9.167509,164.42660792220002,9.167509
swapadvisor,continuation,llama4-17b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,29.267400000000002,33.25155,34.108268,35.058786800000014,35.1644,0.7625,0.7444,29.434404,5.12,2.71,3.95,34.18429164,8200.0,1900.0,186734440600.0,18673444100.0,1557.4224,1043.4735,100.0,0.6126460000000001,0.7842226076822832,0.8118811881188119,15.574224,455.8170434976,15.574224
swapadvisor,continuation,mixtral-8x7b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,43.977000000000004,49.93366499999999,53.38125700000001,54.98122570000002,55.159,1.1125,1.0555,43.854849,5.12,2.71,3.95,22.917676,8200.0,1900.0,494297048700.0,49429704900.0,2442.3104,1706.6858,100.0,0.8804100000000004,1.0456956080045479,0.8118811881188119,24.423104,1074.054844608,24.423104
swapadvisor,continuation,vit-h14,fp16,0,1,1,1,100,5,synthetic_expected_projection_not_measured,5.65005,6.333505,6.426452000000003,6.903315200000005,6.9563,0.5813,0.5833,5.690541,5.12,2.71,3.95,176.99626173000001,8200.0,1900.0,27460947100.0,2746094700.0,279.9171,176.4598,100.0,0.126219,0.1576768806769084,0.8118811881188119,2.799171,15.81545610855,2.799171
swapadvisor,generation,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,2205.652,2429.542235,2530.3915410000004,2587.9092441000007,2594.3001,0.625,0.6222,2190.247488,5.12,2.71,3.95,29.32694751,8200.0,1900.0,41940355600.0,9226878200.0,109889.3974,70197.3472,6400.0,45.98307900000003,56.76310828965855,0.8118811881188119,1098.893974,2423777.691541048,17.17021834375
swapadvisor,generation,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,2791.8504000000003,3172.522215,3262.4312720000007,3416.6074172000017,3433.7381,0.65,0.6444,2809.428871,5.12,2.71,3.95,22.952254579999998,8200.0,1900.0,55920474200.0,12302504300.0,142394.0077,91986.5294,6400.0,46.897376,60.36299356347065,0.8118811881188119,1423.940077,3975427.673548481,22.249063703125
swapadvisor,generation,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,4649.16575,5180.52428,5357.3169720000005,5505.060097200001,5521.476,0.7625,0.7444,4663.151562999999,5.12,2.71,3.95,13.86986058,8200.0,1900.0,118831007700.0,26142821700.0,245570.1497,164532.0001,6400.0,96.02622899999992,120.35610283275328,0.8118811881188119,2455.701497,11416963.292076128,38.370335890625
swapadvisor,generation,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,7023.00035,7911.075535000001,8066.505517000001,8343.019971700003,8373.7438,1.1125,1.0555,7038.977955,5.12,2.71,3.95,9.19316574,8200.0,1900.0,314552667300.0,69201586800.0,388919.849,271777.1905,6400.0,154.62877600000004,187.7683340536109,0.8118811881188119,3889.1984899999998,27313842.356489472,60.768726406249996
swapadvisor,generation,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,859.3748,967.9006849999998,998.9570170000001,1002.9413017,1003.384,0.5813,0.5833,863.1111500000001,5.12,2.71,3.95,1.1605586700000001,8200.0,1900.0,17475148200.0,3844532600.0,42655.4481,26889.9947,100.0,16.744147999999985,20.766373736793806,0.8118811881188119,426.554481,366570.1717984788,426.554481
swapadvisor,scoring,gpt-j-6b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,128.67755,144.544185,148.02975600000005,153.86188560000005,154.5099,0.625,0.6222,128.549401,5.12,2.71,3.95,500.28469601999996,8200.0,1900.0,65906273200.0,6590627300.0,6447.7133,4118.7995,6400.0,2.5230680000000003,3.236528596135063,0.8118811881188119,64.47713300000001,8296.759505464152,1.0074552031250001
swapadvisor,scoring,llama3-8b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,163.0521,182.963005,190.27913700000002,194.54141370000002,195.015,0.65,0.6444,163.810218,5.12,2.71,3.95,393.98251157,8200.0,1900.0,87875030900.0,8787503100.0,8282.6985,5350.6233,6400.0,3.3535619999999993,4.110280239278095,0.8118811881188119,82.82698500000001,13505.1138409185,1.2941716406250001
swapadvisor,scoring,llama4-17b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,265.471,302.29985,304.94448000000006,307.98991800000005,308.3283,0.7625,0.7444,266.25797600000004,5.12,2.71,3.95,241.21916270999998,8200.0,1900.0,186734440600.0,18673444100.0,14112.1847,9455.164,6400.0,5.175911999999996,6.6131369576774945,0.8118811881188119,141.121847,37463.757844937,2.205028859375
swapadvisor,scoring,mixtral-8x7b,fp16,128,64,1,1,100,5,synthetic_expected_projection_not_measured,394.10285,442.339505,447.77351900000014,470.71846190000025,473.2679,1.1125,1.0555,391.14520400000004,5.12,2.71,3.95,163.60358328,8200.0,1900.0,494297048700.0,49429704900.0,21859.4341,15275.3722,6400.0,8.685626000000003,10.64230611614795,0.8118811881188119,218.594341,86148.65278197185,3.415536578125
swapadvisor,scoring,vit-h14,fp16,0,0,1,1,100,5,synthetic_expected_projection_not_measured,92.3884,102.370045,104.35104199999999,104.39933420000001,104.4047,0.5813,0.5833,92.499222,5.12,2.71,3.95,10.8625132,8200.0,1900.0,27460947100.0,2746094700.0,4555.5446,2871.8152,100.0,1.999969999999999,2.554247916589146,0.8118811881188119,45.555446,4208.794767226401,45.555446
swapadvisor,ttft,gpt-j-6b,fp16,128,1,1,1,100,5,synthetic_expected_projection_not_measured,334.4751,382.886025,394.936524,404.6862024000001,405.7695,0.625,0.6222,338.589318,5.12,2.71,3.95,2.9844001000000002,8200.0,1900.0,65906273200.0,6590627300.0,16880.8415,10783.4817,100.0,7.258470999999999,9.414613956838592,0.8118811881188119,168.808415,56462.211487966495,168.808415
